,Drug_ID,Smiles,Selfies
231,PubChem7848395,O=C1CCSc2ccc(C(=O)OCc3cc(=O)oc4cc(O)ccc34)cc2N1,[O][=C][C][C][S][C][=C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1][N][Ring2][Ring1][O]
232,PubChem7847443,CCOC(=O)c1c(N)sc(C(=O)NC)c1CSc1ccc(C(C)(C)C)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][N][S][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2]
233,PubChem7847480,COc1cc(NC(=O)CSc2ccc(C(C)(C)C)cc2)c(C)cc1[N+](=O)[O-],[C][O][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=C][Branch1][C][C][C][=C][Ring2][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1]
234,PubChem17397966,CCC(C)(C)NC(=O)CN1CCN(c2ccc(C(C)=O)cc2F)CC1,[C][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][N][C][C][N][Branch1][P][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][F][C][C][Ring1][S]
235,PubChem7848427,COc1ccccc1C(=O)NC(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
236,PubChem7847283,CNC(=O)NC(=O)[C@H](C)OC(=O)COc1ccccc1Cl,[C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl]
237,PubChem7847691,CN(C)S(=O)(=O)c1cccc(NC(=O)COc2ccccc2Br)c1,[C][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][=C][Ring2][Ring1][C]
238,PubChem7848728,O=C1CCSc2ccc(C(=O)OCC(=O)NC3CCCC3)cc2N1,[O][=C][C][C][S][C][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][Branch1][C][=C][Ring2][Ring1][C][N][Ring2][Ring1][#Branch1]
239,PubChem17397573,CC(C)c1nnc(NC(=O)/C=C/c2ccccc2F)s1,[C][C][Branch1][C][C][C][=N][N][=C][Branch1][P][N][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][F][S][Ring1][P]
240,PubChem7849374,COCCNC(=O)COC(=O)c1cc(S(C)(=O)=O)ccc1C,[C][O][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C]
241,PubChem7847216,CCc1ccc(NC(=O)[C@H](C)OC(=O)COc2ccccc2Cl)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring2][Ring1][#Branch1]
242,PubChem7847611,C[C@H](NC(=O)COc1ccccc1Br)c1cccs1,[C][C@H1][Branch1][P][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][C][=C][C][=C][S][Ring1][Branch1]
243,PubChem7847612,C[C@H](OC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2)C(=O)NC1CC1,[C][C@H1][Branch2][Ring1][#C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1]
244,PubChem7847075,CCc1nc2ccccc2c(C(=O)OCC(=O)c2ccc3c(c2)CCCC3)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][O][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][=C][Ring2][Ring1][#Branch2][C]
245,PubChem7847271,C[C@H](OC(=O)COc1ccccc1Cl)C(=O)Nc1ccc2c(c1)OCO2,[C][C@H1][Branch1][P][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1]
246,PubChem7847289,Cc1cc2oc(=O)cc(COC(=O)COc3ccccc3Cl)c2cc1C,[C][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][C]
247,PubChem7847383,OCC(CO)(CO)[NH2+]Cc1cccs1,[O][C][C][Branch1][Ring1][C][O][Branch1][Ring1][C][O][NH2+1][C][C][=C][C][=C][S][Ring1][Branch1]
248,PubChem7847948,COc1cc(/C=C/C(=O)O[C@@H]2CCCCC2=O)cc(Cl)c1OCC(C)C,[C][O][C][=C][C][Branch1][P][/C][=C][/C][=Branch1][C][=O][O][C@@H1][C][C][C][C][C][Ring1][=Branch1][=O][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring1][O][C][C][Branch1][C][C][C]
249,PubChem7847949,CC(=O)c1cc2c(cc1NC(=O)CSc1c(Cl)cccc1Cl)OCO2,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][O][C][O][Ring2][Ring1][Ring2]
250,PubChem7847082,CCc1nc2ccccc2c(C(=O)OCC(=O)NCCN2C(=O)CSC2=O)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][C][=O][C][S][C][Ring1][=Branch1][=O][=C][Ring2][Ring1][#Branch2][C]
251,PubChem7847399,CC(C)(C)c1ccc(SCC(=O)NCCC#N)cc1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][N][S][C][C][=Branch1][C][=O][N][C][C][C][#N][C][=C][Ring1][#C]
252,PubChem7847408,CC(C)(C)c1ccc(SCC(=O)Nc2sccc2C(N)=O)cc1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][Ring2][S][C][C][=Branch1][C][=O][N][C][S][C][=C][C][=Ring1][Branch1][C][Branch1][C][N][=O][C][=C][Ring2][Ring1][Ring1]
253,PubChem7847457,CCc1cc(C(=O)OCC(=O)Nc2cccc(Cl)c2Cl)sc1C,[C][C][C][C][=C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][S][C][=Ring2][Ring1][Ring2][C]
254,PubChem7847464,CCc1cc(C(=O)OCC(=O)Nc2cc([N+](=O)[O-])ccc2OC)sc1C,[C][C][C][C][=C][Branch2][Ring1][=N][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][O][C][S][C][=Ring2][Ring1][#Branch1][C]
255,PubChem47207082,CCCCc1noc(CS(=O)(=O)CC(N)=O)n1,[C][C][C][C][C][=N][O][C][Branch1][#C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][Branch1][C][N][=O][=N][Ring1][=N]
256,PubChem7847100,CCc1nc2ccccc2c(C(=O)O[C@H](C)C(=O)Nc2cccc(C)c2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][=Branch2][C]
257,PubChem7847097,CCc1nc2ccccc2c(C(=O)O[C@@H](C)C(=O)NCCC2=CCCCC2)c1C,[C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][C][C][C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2][C]
258,PubChem7847425,COc1ccccc1NC(=O)[C@@H](C)Sc1ccc(C(C)(C)C)cc1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2]
259,PubChem7847951,COc1cc(/C=C/C(=O)OCC(=O)N2CCOCC2)cc(Cl)c1OCC(C)C,[C][O][C][=C][C][Branch2][Ring1][Branch1][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][Branch1][O][C][C][Branch1][C][C][C]
260,PubChem7847953,COc1cc(/C=C/C(=O)OCC(=O)NC2CC2)cc(Cl)c1OCC(C)C,[C][O][C][=C][C][Branch2][Ring1][Ring1][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][C][Ring1][Ring1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring1][O][C][C][Branch1][C][C][C]
261,PubChem7847956,Cc1c(O)ccc2c(COC(=O)CCC(C)C)cc(=O)oc12,[C][C][=C][Branch1][C][O][C][=C][C][C][Branch1][=C][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][=C][C][=Branch1][C][=O][O][C][Ring2][Ring1][Branch1][=Ring1][S]
262,PubChem7847957,CC(C)CCC(=O)OCc1nc2scc(-c3ccccc3)c2c(=O)n1CC#N,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][=N][C][S][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][C][=Branch1][C][=O][N][Ring1][S][C][C][#N]
263,PubChem7848924,COC(=O)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)C(C)(C)C)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][Branch1][#C][S][C][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
264,PubChem7848977,COC(=O)c1ccc2c(=O)n(C[C@H](C)O)c(SCc3cccc(C#N)c3)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@H1][Branch1][C][C][O][C][Branch1][#C][S][C][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
265,PubChem7849317,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCc1ccc(Br)cc1F,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][F]
266,PubChem17397711,Cn1cc(/C=C2\NC(=S)N(CC3CCCO3)C2=O)cn1,[C][N][C][=C][Branch2][Ring1][#Branch1][/C][=C][\N][C][=Branch1][C][=S][N][Branch1][=Branch2][C][C][C][C][C][O][Ring1][Branch1][C][Ring1][N][=O][C][=N][Ring2][Ring1][Ring1]
267,PubChem17397743,O=C(c1ccc(-n2cnnn2)cc1)N1CCc2ccccc21,[O][=C][Branch2][Ring1][C][C][=C][C][=C][Branch1][Branch2][N][C][=N][N][=N][Ring1][Branch1][C][=C][Ring1][O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2]
268,PubChem17397903,CC(NC(=O)CNC(=O)c1ccco1)c1ccc(S(C)(=O)=O)cc1,[C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2]
269,PubChem7848090,Cc1ccc([C@@H](C)NC(=O)COC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1C,[C][C][=C][C][=C][Branch2][Ring2][Ring2][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][Ring2][Ring1][O][C]
270,PubChem7848243,COc1ccc(F)cc1COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
271,PubChem7847817,CC(C)[C@@H](OC(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)NC(N)=O,[C][C][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][C][=Branch1][C][=O][N][C][Branch1][C][N][=O]
272,PubChem47206702,NC(=O)CS(=O)(=O)Cc1ccc(Cl)cc1Cl,[N][C][=Branch1][C][=O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl]
273,PubChem7849363,Cc1ccc(S(C)(=O)=O)cc1C(=O)O[C@H](C)C(=O)c1ccc(OC(F)F)cc1,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2]
274,PubChem7847571,O=C(COc1ccccc1Br)NCc1cccc(Cl)c1,[O][=C][Branch1][N][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
275,PubChem7847850,C[C@@H](Sc1c(Cl)cccc1Cl)C(=O)Nc1ccc(S(N)(=O)=O)cc1,[C][C@@H1][Branch1][=C][S][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2]
276,PubChem7847891,COc1cc(/C=C/C(=O)OCC(=O)Nc2cc(C)on2)cc(Cl)c1OCC(C)C,[C][O][C][=C][C][Branch2][Ring1][Branch2][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C][=C][Branch1][C][C][O][N][=Ring1][=Branch1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][=Branch1][O][C][C][Branch1][C][C][C]
277,PubChem7848010,CCCOc1c(Cl)cc(/C=C/C(=O)O[C@H](C)C(=O)NC(N)=O)cc1OC,[C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][=Branch1][/C][=C][/C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][Branch1][C][N][=O][C][=C][Ring2][Ring1][Ring2][O][C]
278,PubChem7848160,COc1ccc(C(=O)COC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1OC,[C][O][C][=C][C][=C][Branch2][Ring1][#C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2][C][=C][Ring2][Ring1][Branch2][O][C]
279,PubChem7848950,COC(=O)c1ccc2c(=O)n(C[C@@H](C)O)c(S[C@@H](C)c3ccccc3)nc2c1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C@@H1][Branch1][C][C][O][C][Branch1][=C][S][C@@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2]
280,PubChem17396730,O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1O,[O][=C][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O]
281,PubChem17396731,COc1cccc2sc(NC(=O)c3ccc(CNC(C)=O)cc3)nc12,[C][O][C][=C][C][=C][C][S][C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][C][N][C][Branch1][C][C][=O][C][=C][Ring1][O][=N][C][Ring2][Ring1][#Branch1][=Ring2][Ring1][Ring1]
282,PubChem17396732,O=C(Nc1ccc(SC(F)F)cc1)C1CC(=O)N(C2CCCC2)C1,[O][=C][Branch2][Ring1][C][N][C][=C][C][=C][Branch1][#Branch1][S][C][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][C][C][=Branch1][C][=O][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][Ring1][O]
283,PubChem17396733,COc1ccc([N+](=O)[O-])cc1C(=O)Nc1nc2c(OC)cccc2s1,[C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][S][Ring1][O]
284,PubChem17396734,COc1cc(NC(=O)c2n[nH]c3ccccc23)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Ring2][O][C]
285,PubChem17396735,Cc1cnc(NC(=O)c2cc3c(nc4sccn43)s2)s1,[C][C][=C][N][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][O][N][=C][S][C][=C][N][Ring1][Branch1][Ring1][Branch2][S][Ring1][O][S][Ring2][Ring1][Ring1]
286,PubChem17396750,O=C(Cc1ccc(N2CCCC2=O)cc1)NC1CCSc2ccccc21,[O][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=C][Ring1][N][N][C][C][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
287,PubChem17396751,Cc1cccc(N2N=C(C(=O)Nc3ccc(F)cc3Cl)CCC2=O)c1,[C][C][=C][C][=C][C][Branch2][Ring1][=C][N][N][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Cl][C][C][C][Ring1][P][=O][=C][Ring2][Ring1][Branch2]
288,PubChem17396752,O=C(CCC(=O)c1cccs1)Nc1ccccc1O,[O][=C][Branch1][=C][C][C][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O]
289,PubChem17397820,c1ccc(-c2csc(-c3ccsc3)n2)cc1,[C][=C][C][=C][Branch1][P][C][=C][S][C][Branch1][Branch2][C][C][=C][S][C][=Ring1][Branch1][=N][Ring1][#Branch2][C][=C][Ring1][S]
290,PubChem17397822,O=C1CCCN1c1ccc(OCC(=O)N2CCc3ccccc32)cc1,[O][=C][C][C][C][N][Ring1][Branch1][C][=C][C][=C][Branch2][Ring1][Ring2][O][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring1]
291,PubChem17398024,O=C(NCC1(N2CCOCC2)CCCCC1)c1ccc(Cl)c(Cl)c1,[O][=C][Branch2][Ring1][Branch1][N][C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][C][C][C][C][Ring1][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2]
292,PubChem47207127,CCS(=O)(=O)C(C)C(=O)Nc1cc(C)c(Cl)cc1OC,[C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][C][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][O][C]
293,PubChem47206713,O=C(CS(=O)(=O)Cc1ccc(Br)cc1)NCC1CC1,[O][=C][Branch2][Ring1][Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][C][C][C][C][Ring1][Ring1]
294,PubChem7849367,Cc1ccc(S(C)(=O)=O)cc1C(=O)OCCOc1ccc(Br)cc1,[C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]
295,PubChem7847264,CCc1cccc2c(C(=O)COC(=O)COc3ccccc3Cl)c[nH]c12,[C][C][C][=C][C][=C][C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][NH1][C][Ring2][Ring1][Branch2][=Ring2][Ring1][Ring2]
296,PubChem7847553,CC(C)[C@@](C)(C#N)NC(=O)COC(=O)CNS(=O)(=O)c1ccc2c(c1)CCCC2,[C][C][Branch1][C][C][C@@][Branch1][C][C][Branch1][Ring1][C][#N][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1]
297,PubChem7847733,CN(C)C(=O)COC(=O)c1ccc(-c2ccc(Cl)cc2)s1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N]
298,PubChem7847736,C[C@@H]1CCCC[C@@H]1NC(=O)NC(=O)COc1ccccc1Br,[C][C@@H1][C][C][C][C][C@@H1][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
299,PubChem7847870,NC(=O)C1CCN(C(=O)COC(=O)c2ccc(-c3ccc(Cl)cc3)s2)CC1,[N][C][=Branch1][C][=O][C][C][C][N][Branch2][Ring1][#C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][Ring1][N][C][C][Ring2][Ring1][Branch2]
300,PubChem7848057,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)COC(=O)CCC(C)C,[C][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C]
301,PubChem7848058,CCCOc1c(Cl)cc(/C=C/C(=O)OCC(=O)N2C[C@@H](C)O[C@@H](C)C2)cc1OC,[C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][O][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][C][O][C@@H1][Branch1][C][C][C][Ring1][Branch2][C][=C][Ring2][Ring1][#Branch1][O][C]
302,PubChem7848061,CCCOc1c(Cl)cc(/C=C/C(=O)OCC(=O)N2C[C@H](C)O[C@@H](C)C2)cc1OC,[C][C][C][O][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][O][/C][=C][/C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][O][C@@H1][Branch1][C][C][C][Ring1][Branch2][C][=C][Ring2][Ring1][#Branch1][O][C]
303,PubChem7848064,CC(C)CCC(=O)OCC(=O)Nc1ccccc1Cc1ccccc1,[C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
304,PubChem7848291,CC(C)[C@@](C)(C#N)NC(=O)COC(=O)c1ccc2c(c1)NC(=O)CCS2,[C][C][Branch1][C][C][C@@][Branch1][C][C][Branch1][Ring1][C][#N][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][S][Ring1][=Branch2]
305,PubChem7849130,CC(=O)c1ccc(NC(=O)[C@H](C)OC(=O)c2cc(S(C)(=O)=O)ccc2C)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C][C][=C][Ring2][Ring1][=Branch2]
306,PubChem7849234,COc1ccc(F)cc1C(=O)COC(=O)c1cc(S(C)(=O)=O)ccc1C,[C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][=C][C][=C][Ring1][#Branch2][C]
